customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment
CUST_00460,257,1,47.63,2,1,1,4,One-Time Buyer
CUST_00461,83,1,110.67,4,1,4,9,New Customer
CUST_00462,147,1,106.0,3,1,4,8,One-Time Buyer
CUST_00463,233,1,74.66,2,1,3,6,One-Time Buyer
CUST_00464,292,1,68.0,1,1,2,4,One-Time Buyer
CUST_00465,295,1,62.19,1,1,2,4,One-Time Buyer
CUST_00466,249,1,72.76,2,1,2,5,One-Time Buyer
CUST_00467,22,1,79.74,5,1,3,9,New Customer
CUST_00468,249,1,43.0,2,1,1,4,One-Time Buyer
CUST_00469,47,2,152.0,5,4,4,13,Champion
CUST_00470,226,1,27.0,2,1,1,4,One-Time Buyer
CUST_00471,226,2,144.0,2,4,4,10,At Risk
CUST_00472,125,1,170.0,4,1,5,10,New Customer
CUST_00473,238,1,72.59,2,1,2,5,One-Time Buyer
CUST_00474,256,2,213.14999999999998,2,4,5,11,At Risk
CUST_00475,70,1,90.01,5,1,3,9,New Customer
CUST_00476,131,1,83.27,3,1,3,7,One-Time Buyer
CUST_00477,245,1,122.0,2,1,4,7,One-Time Buyer
CUST_00478,75,1,74.0,5,1,2,8,New Customer
CUST_00479,109,1,74.0,4,1,2,7,New Customer
CUST_00480,334,1,23.0,1,1,1,3,One-Time Buyer
CUST_00481,274,1,189.64,1,1,5,7,One-Time Buyer
CUST_00482,47,1,84.44,5,1,3,9,New Customer
CUST_00483,331,1,63.0,1,1,2,4,One-Time Buyer
CUST_00484,139,1,72.08,3,1,2,6,One-Time Buyer
CUST_00485,137,1,66.5,3,1,2,6,One-Time Buyer
CUST_00486,320,1,96.0,1,1,3,5,One-Time Buyer
CUST_00487,256,1,114.17,2,1,4,7,One-Time Buyer
CUST_00488,365,1,68.0,1,1,2,4,One-Time Buyer
CUST_00489,147,1,73.07,3,1,2,6,One-Time Buyer
CUST_00490,257,1,116.0,2,1,4,7,One-Time Buyer
CUST_00491,355,1,100.0,1,1,3,5,One-Time Buyer
CUST_00492,86,1,28.18,4,1,1,6,New Customer
CUST_00493,63,1,128.0,5,1,4,10,New Customer
CUST_00494,47,1,78.0,5,1,3,9,New Customer
CUST_00495,175,1,100.0,3,1,3,7,One-Time Buyer
CUST_00496,46,1,378.2,5,1,5,11,New Customer
CUST_00497,138,1,104.0,3,1,4,8,One-Time Buyer
CUST_00498,47,1,86.2,5,1,3,9,New Customer
CUST_00499,112,1,44.0,4,1,1,6,New Customer
CUST_00500,332,1,64.0,1,1,2,4,One-Time Buyer
CUST_00501,299,1,51.05,1,1,1,3,One-Time Buyer
CUST_00502,131,1,185.64,3,1,5,9,One-Time Buyer
CUST_00503,235,1,103.44,2,1,4,7,One-Time Buyer
CUST_00504,306,1,120.0,1,1,4,6,One-Time Buyer
CUST_00505,126,1,29.68,4,1,1,6,New Customer
CUST_00506,75,1,74.0,5,1,2,8,New Customer
CUST_00507,294,2,75.6,1,4,3,8,At Risk
CUST_00508,47,1,220.69,5,1,5,11,New Customer
CUST_00509,198,1,67.44,2,1,2,5,One-Time Buyer
CUST_00510,361,1,30.17,1,1,1,3,One-Time Buyer
CUST_00511,245,1,34.48,2,1,1,4,One-Time Buyer
CUST_00512,320,1,73.95,1,1,2,4,One-Time Buyer
CUST_00513,103,2,436.11,4,4,5,13,Champion
CUST_00514,320,1,27.84,1,1,1,3,One-Time Buyer
CUST_00515,246,1,73.87,2,1,2,5,One-Time Buyer
CUST_00516,21,1,206.01,5,1,5,11,New Customer
CUST_00517,219,1,72.0,2,1,2,5,One-Time Buyer
CUST_00518,139,1,55.77,3,1,1,5,One-Time Buyer
CUST_00519,235,1,68.84,2,1,2,5,One-Time Buyer
CUST_00520,126,1,87.0,4,1,3,8,New Customer
CUST_00521,237,1,113.63,2,1,4,7,One-Time Buyer
CUST_00522,283,1,171.33,1,1,5,7,One-Time Buyer
CUST_00523,261,2,52.31,1,4,1,6,At Risk
CUST_00524,135,2,228.43,3,4,5,12,Loyal Customer
CUST_00525,130,1,74.0,3,1,2,6,One-Time Buyer
CUST_00526,47,1,78.0,5,1,3,9,New Customer
CUST_00527,13,1,47.41,5,1,1,7,New Customer
CUST_00528,310,1,147.9,1,1,4,6,One-Time Buyer
CUST_00529,152,1,200.56,3,1,5,9,One-Time Buyer
CUST_00530,167,1,48.0,3,1,1,5,One-Time Buyer
CUST_00531,47,1,85.03,5,1,3,9,New Customer
CUST_00532,124,1,23.32,4,1,1,6,New Customer
CUST_00533,143,1,72.08,3,1,2,6,One-Time Buyer
CUST_00534,47,1,78.0,5,1,3,9,New Customer
CUST_00535,75,1,109.15,5,1,4,10,New Customer
CUST_00536,346,1,85.85,1,1,3,5,One-Time Buyer
CUST_00537,47,1,156.0,5,1,4,10,New Customer
CUST_00538,57,1,56.18,5,1,1,7,New Customer
CUST_00539,231,1,29.89,2,1,1,4,One-Time Buyer
CUST_00540,47,1,104.28,5,1,4,10,New Customer
CUST_00541,315,1,68.0,1,1,2,4,One-Time Buyer
CUST_00542,351,1,134.0,1,1,4,6,One-Time Buyer
CUST_00543,295,1,36.47,1,1,1,3,One-Time Buyer
CUST_00544,296,1,164.0,1,1,4,6,One-Time Buyer
CUST_00545,132,2,147.4,3,4,4,11,Loyal Customer
CUST_00546,34,1,58.0,5,1,1,7,New Customer
CUST_00547,75,1,80.48,5,1,3,9,New Customer
CUST_00548,299,1,122.0,1,1,4,6,One-Time Buyer
CUST_00549,252,1,68.0,2,1,2,5,One-Time Buyer
CUST_00550,229,1,61.46,2,1,2,5,One-Time Buyer
CUST_00551,47,2,156.0,5,4,4,13,Champion
CUST_00552,187,3,178.61,2,5,5,12,At Risk
CUST_00553,134,1,51.12,3,1,1,5,One-Time Buyer
CUST_00554,240,1,60.42,2,1,1,4,One-Time Buyer
CUST_00555,175,1,68.0,3,1,2,6,One-Time Buyer
CUST_00556,257,1,73.07,2,1,2,5,One-Time Buyer
CUST_00557,173,1,53.0,3,1,1,5,One-Time Buyer
CUST_00558,215,1,44.0,2,1,1,4,One-Time Buyer
CUST_00559,246,1,138.86,2,1,4,7,One-Time Buyer
CUST_00560,123,1,66.81,4,1,2,7,New Customer
CUST_00561,181,1,46.8,2,1,1,4,One-Time Buyer
CUST_00562,328,1,68.0,1,1,2,4,One-Time Buyer
CUST_00563,257,1,28.0,2,1,1,4,One-Time Buyer
CUST_00564,234,1,28.0,2,1,1,4,One-Time Buyer
CUST_00565,159,2,70.52,3,4,2,9,Loyal Customer
CUST_00566,43,1,44.0,5,1,1,7,New Customer
CUST_00567,101,1,137.25,4,1,4,9,New Customer
CUST_00568,168,1,73.95,3,1,2,6,One-Time Buyer
CUST_00569,186,1,75.14,2,1,3,6,One-Time Buyer
CUST_00570,208,1,72.87,2,1,2,5,One-Time Buyer
CUST_00571,234,1,210.7,2,1,5,8,One-Time Buyer
CUST_00572,162,1,30.35,3,1,1,5,One-Time Buyer
CUST_00573,102,1,233.03,4,1,5,10,New Customer
CUST_00574,114,1,62.32,4,1,2,7,New Customer
CUST_00575,103,1,80.49,4,1,3,8,New Customer
CUST_00576,253,1,24.61,2,1,1,4,One-Time Buyer
CUST_00577,173,1,27.31,3,1,1,5,One-Time Buyer
CUST_00578,235,1,238.64,2,1,5,8,One-Time Buyer
CUST_00579,47,1,78.0,5,1,3,9,New Customer
CUST_00580,184,1,74.63,2,1,3,6,One-Time Buyer
CUST_00581,212,1,126.0,2,1,4,7,One-Time Buyer
CUST_00582,255,1,75.6,2,1,3,6,One-Time Buyer
CUST_00583,361,1,136.0,1,1,4,6,One-Time Buyer
CUST_00584,45,1,70.6,5,1,2,8,New Customer
CUST_00585,297,1,52.49,1,1,1,3,One-Time Buyer
CUST_00586,182,1,55.38,2,1,1,4,One-Time Buyer
CUST_00587,285,1,78.66,1,1,3,5,One-Time Buyer
CUST_00588,125,1,59.4,4,1,1,6,New Customer
CUST_00589,274,1,190.55,1,1,5,7,One-Time Buyer
CUST_00590,74,1,83.83,5,1,3,9,New Customer
CUST_00591,329,1,72.59,1,1,2,4,One-Time Buyer
CUST_00592,312,1,34.16,1,1,1,3,One-Time Buyer
CUST_00593,145,1,73.98,3,1,2,6,One-Time Buyer
CUST_00594,38,1,173.84,5,1,5,11,New Customer
CUST_00595,103,1,137.92,4,1,4,9,New Customer
CUST_00596,11,1,95.64,5,1,3,9,New Customer
CUST_00597,47,1,78.0,5,1,3,9,New Customer
CUST_00598,173,1,44.0,3,1,1,5,One-Time Buyer
CUST_00599,310,1,34.24,1,1,1,3,One-Time Buyer
CUST_00600,314,1,147.36,1,1,4,6,One-Time Buyer
CUST_00601,113,1,63.81,4,1,2,7,New Customer
CUST_00602,110,1,93.0,4,1,3,8,New Customer
CUST_00603,125,1,8.0,4,1,1,6,New Customer
CUST_00604,123,1,62.0,4,1,2,7,New Customer
CUST_00605,334,1,204.0,1,1,5,7,One-Time Buyer
CUST_00606,186,1,136.0,2,1,4,7,One-Time Buyer
CUST_00607,248,1,73.44,2,1,2,5,One-Time Buyer
CUST_00608,263,1,72.76,1,1,2,4,One-Time Buyer
CUST_00609,132,1,31.95,3,1,1,5,One-Time Buyer
CUST_00610,147,1,73.95,3,1,2,6,One-Time Buyer
CUST_00611,123,1,168.0,4,1,4,9,New Customer
CUST_00612,297,1,74.29,1,1,3,5,One-Time Buyer
CUST_00613,87,1,62.07,4,1,2,7,New Customer
CUST_00614,311,1,60.9,1,1,2,4,One-Time Buyer
CUST_00615,362,1,67.0,1,1,2,4,One-Time Buyer
CUST_00616,128,1,67.51,3,1,2,6,One-Time Buyer
CUST_00617,146,1,68.0,3,1,2,6,One-Time Buyer
CUST_00618,118,1,25.0,4,1,1,6,New Customer
CUST_00619,75,2,222.2,5,4,5,14,Champion
CUST_00620,172,2,196.44,3,4,5,12,Loyal Customer
CUST_00621,272,1,85.4,1,1,3,5,One-Time Buyer
CUST_00622,313,1,72.08,1,1,2,4,One-Time Buyer
CUST_00623,75,1,137.92,5,1,4,10,New Customer
CUST_00624,224,1,129.74,2,1,4,7,One-Time Buyer
CUST_00625,123,1,218.5,4,1,5,10,New Customer
CUST_00626,65,1,108.12,5,1,4,10,New Customer
CUST_00627,103,1,79.37,4,1,3,8,New Customer
CUST_00628,123,1,74.53,4,1,3,8,New Customer
CUST_00629,61,2,226.0,5,4,5,14,Champion
CUST_00630,39,1,131.46,5,1,4,10,New Customer
CUST_00631,146,1,119.74,3,1,4,8,One-Time Buyer
CUST_00632,47,1,97.67,5,1,3,9,New Customer
CUST_00633,257,1,120.0,2,1,4,7,One-Time Buyer
CUST_00634,152,1,98.0,3,1,3,7,One-Time Buyer
CUST_00635,47,1,78.0,5,1,3,9,New Customer
CUST_00636,272,2,352.3,1,4,5,10,At Risk
CUST_00637,90,1,28.0,4,1,1,6,New Customer
CUST_00638,257,1,44.0,2,1,1,4,One-Time Buyer
CUST_00639,75,1,81.04,5,1,3,9,New Customer
CUST_00640,75,1,74.0,5,1,2,8,New Customer
CUST_00641,261,1,51.12,1,1,1,3,One-Time Buyer
CUST_00642,324,1,68.0,1,1,2,4,One-Time Buyer
CUST_00643,102,1,77.36,4,1,3,8,New Customer
CUST_00644,211,1,68.0,2,1,2,5,One-Time Buyer
CUST_00645,70,1,74.0,5,1,2,8,New Customer
CUST_00646,5,1,28.0,5,1,1,7,New Customer
CUST_00647,365,1,87.95,1,1,3,5,One-Time Buyer
CUST_00648,45,1,69.0,5,1,2,8,New Customer
CUST_00649,297,2,187.6,1,4,5,10,At Risk
CUST_00650,334,1,68.0,1,1,2,4,One-Time Buyer
CUST_00651,220,1,81.55,2,1,3,6,One-Time Buyer
CUST_00652,240,1,47.08,2,1,1,4,One-Time Buyer
CUST_00653,257,1,109.6,2,1,4,7,One-Time Buyer
CUST_00654,288,1,72.76,1,1,2,4,One-Time Buyer
CUST_00655,235,1,82.2,2,1,3,6,One-Time Buyer
CUST_00656,132,1,48.0,3,1,1,5,One-Time Buyer
CUST_00657,75,1,79.55,5,1,3,9,New Customer
CUST_00658,103,1,74.0,4,1,2,7,New Customer
CUST_00659,42,1,24.61,5,1,1,7,New Customer
CUST_00660,318,1,30.38,1,1,1,3,One-Time Buyer
CUST_00661,187,1,136.0,2,1,4,7,One-Time Buyer
CUST_00662,256,1,176.0,2,1,5,8,One-Time Buyer
CUST_00663,125,2,204.0,4,4,5,13,Champion
CUST_00664,337,1,79.02,1,1,3,5,One-Time Buyer
CUST_00665,47,1,82.68,5,1,3,9,New Customer
CUST_00666,314,1,204.0,1,1,5,7,One-Time Buyer
CUST_00667,249,1,72.08,2,1,2,5,One-Time Buyer
CUST_00668,103,1,108.37,4,1,4,9,New Customer
CUST_00669,297,1,86.92,1,1,3,5,One-Time Buyer
CUST_00670,320,1,74.97,1,1,3,5,One-Time Buyer
CUST_00671,257,1,58.0,2,1,1,4,One-Time Buyer
CUST_00672,47,1,66.6,5,1,2,8,New Customer
CUST_00673,153,1,66.6,3,1,2,6,One-Time Buyer
CUST_00674,47,1,112.66,5,1,4,10,New Customer
CUST_00675,103,1,66.6,4,1,2,7,New Customer
CUST_00676,125,1,24.0,4,1,1,6,New Customer
CUST_00677,83,2,202.0,4,4,5,13,Champion
CUST_00678,272,1,130.59,1,1,4,6,One-Time Buyer
CUST_00679,75,1,79.18,5,1,3,9,New Customer
CUST_00680,233,1,68.0,2,1,2,5,One-Time Buyer
CUST_00681,159,1,145.32,3,1,4,8,One-Time Buyer
CUST_00682,138,1,62.0,3,1,2,6,One-Time Buyer
CUST_00683,97,1,82.04,4,1,3,8,New Customer
CUST_00684,238,1,72.08,2,1,2,5,One-Time Buyer
CUST_00685,297,1,121.7,1,1,4,6,One-Time Buyer
CUST_00686,136,1,48.0,3,1,1,5,One-Time Buyer
CUST_00687,228,1,28.0,2,1,1,4,One-Time Buyer
CUST_00688,326,1,68.0,1,1,2,4,One-Time Buyer
CUST_00689,138,1,89.14,3,1,3,7,One-Time Buyer
CUST_00690,75,1,74.0,5,1,2,8,New Customer
CUST_00691,47,1,78.0,5,1,3,9,New Customer
CUST_00692,316,1,68.0,1,1,2,4,One-Time Buyer
CUST_00693,177,1,176.0,3,1,5,9,One-Time Buyer
CUST_00694,44,1,17.0,5,1,1,7,New Customer
CUST_00695,153,1,199.28,3,1,5,9,One-Time Buyer
CUST_00696,70,1,125.28,5,1,4,10,New Customer
CUST_00697,47,1,85.22,5,1,3,9,New Customer
CUST_00698,125,1,44.0,4,1,1,6,New Customer
CUST_00699,256,1,69.78,2,1,2,5,One-Time Buyer
CUST_00700,181,1,118.83,2,1,4,7,One-Time Buyer
CUST_00701,47,1,78.0,5,1,3,9,New Customer
CUST_00702,130,2,75.86,3,4,3,10,Loyal Customer
CUST_00703,257,1,30.94,2,1,1,4,One-Time Buyer
CUST_00704,122,1,48.0,4,1,1,6,New Customer
CUST_00705,253,1,190.0,2,1,5,8,One-Time Buyer
CUST_00706,325,1,23.0,1,1,1,3,One-Time Buyer
CUST_00707,229,1,178.59,2,1,5,8,One-Time Buyer
CUST_00708,28,1,116.0,5,1,4,10,New Customer
CUST_00709,339,1,93.28,1,1,3,5,One-Time Buyer
CUST_00710,47,1,86.03,5,1,3,9,New Customer
CUST_00711,325,1,21.2,1,1,1,3,One-Time Buyer
CUST_00712,196,1,68.0,2,1,2,5,One-Time Buyer
CUST_00713,247,1,148.26,2,1,4,7,One-Time Buyer
CUST_00714,257,1,68.0,2,1,2,5,One-Time Buyer
CUST_00715,103,3,207.82999999999998,4,5,5,14,Champion
CUST_00716,103,2,428.0,4,4,5,13,Champion
CUST_00717,123,1,62.0,4,1,2,7,New Customer
CUST_00718,227,1,144.16,2,1,4,7,One-Time Buyer
CUST_00719,129,1,57.0,3,1,1,5,One-Time Buyer
CUST_00720,47,1,128.33,5,1,4,10,New Customer
CUST_00721,47,1,78.0,5,1,3,9,New Customer
CUST_00722,130,1,63.08,3,1,2,6,One-Time Buyer
CUST_00723,73,2,325.79,5,4,5,14,Champion
CUST_00724,142,1,42.0,3,1,1,5,One-Time Buyer
CUST_00725,171,1,84.91,3,1,3,7,One-Time Buyer
CUST_00726,332,1,126.0,1,1,4,6,One-Time Buyer
CUST_00727,47,1,73.0,5,1,2,8,New Customer
CUST_00728,125,1,62.0,4,1,2,7,New Customer
CUST_00729,331,2,400.68,1,4,5,10,At Risk
CUST_00730,130,1,78.93,3,1,3,7,One-Time Buyer
CUST_00731,215,1,68.0,2,1,2,5,One-Time Buyer
CUST_00732,280,1,136.0,1,1,4,6,One-Time Buyer
CUST_00733,257,1,56.0,2,1,1,4,One-Time Buyer
CUST_00734,138,1,66.34,3,1,2,6,One-Time Buyer
CUST_00735,214,1,68.0,2,1,2,5,One-Time Buyer
CUST_00736,103,1,75.6,4,1,3,8,New Customer
CUST_00737,230,1,63.0,2,1,2,5,One-Time Buyer
CUST_00738,136,1,62.0,3,1,2,6,One-Time Buyer
CUST_00739,138,1,67.19,3,1,2,6,One-Time Buyer
CUST_00740,75,1,74.0,5,1,2,8,New Customer
CUST_00741,327,1,40.95,1,1,1,3,One-Time Buyer
CUST_00742,47,1,112.66,5,1,4,10,New Customer
CUST_00743,5,1,68.95,5,1,2,8,New Customer
CUST_00744,215,1,72.08,2,1,2,5,One-Time Buyer
CUST_00745,4,1,74.0,5,1,2,8,New Customer
CUST_00746,272,1,113.64,1,1,4,6,One-Time Buyer
CUST_00747,147,1,146.54,3,1,4,8,One-Time Buyer
CUST_00748,122,1,8.82,4,1,1,6,New Customer
CUST_00749,297,1,68.0,1,1,2,4,One-Time Buyer
CUST_00750,145,1,136.71,3,1,4,8,One-Time Buyer
CUST_00751,103,1,91.77,4,1,3,8,New Customer
CUST_00752,103,2,137.0,4,4,4,12,Champion
CUST_00753,75,1,123.1,5,1,4,10,New Customer
CUST_00754,251,2,147.4,2,4,4,10,At Risk
CUST_00755,272,1,47.6,1,1,1,3,One-Time Buyer
CUST_00756,47,2,330.0,5,4,5,14,Champion
CUST_00757,164,1,72.0,3,1,2,6,One-Time Buyer
CUST_00758,263,1,68.0,1,1,2,4,One-Time Buyer
CUST_00759,125,1,66.35,4,1,2,7,New Customer
CUST_00760,170,1,64.8,3,1,2,6,One-Time Buyer
CUST_00761,303,1,51.12,1,1,1,3,One-Time Buyer
CUST_00762,298,1,23.85,1,1,1,3,One-Time Buyer
CUST_00763,75,1,81.41,5,1,3,9,New Customer
CUST_00764,126,1,97.65,4,1,3,8,New Customer
CUST_00765,3,1,105.6,5,1,4,10,New Customer
CUST_00766,236,1,34.6,2,1,1,4,One-Time Buyer
CUST_00767,47,2,165.36,5,4,4,13,Champion
CUST_00768,256,1,151.79,2,1,4,7,One-Time Buyer
CUST_00769,244,1,24.61,2,1,1,4,One-Time Buyer
CUST_00770,357,1,68.0,1,1,2,4,One-Time Buyer
CUST_00771,130,1,100.0,3,1,3,7,One-Time Buyer
CUST_00772,86,1,58.0,4,1,1,6,New Customer
CUST_00773,223,1,94.0,2,1,3,6,One-Time Buyer
CUST_00774,102,1,62.0,4,1,2,7,New Customer
CUST_00775,47,1,82.68,5,1,3,9,New Customer
CUST_00776,200,1,68.0,2,1,2,5,One-Time Buyer
CUST_00777,75,2,159.86,5,4,4,13,Champion
CUST_00778,173,1,5.0,3,1,1,5,One-Time Buyer
CUST_00779,214,1,171.6,2,1,5,8,One-Time Buyer
CUST_00780,143,1,30.24,3,1,1,5,One-Time Buyer
CUST_00781,182,1,68.0,2,1,2,5,One-Time Buyer
CUST_00782,158,1,44.52,3,1,1,5,One-Time Buyer
CUST_00783,232,1,73.78,2,1,2,5,One-Time Buyer
CUST_00784,75,1,74.0,5,1,2,8,New Customer
CUST_00785,75,1,64.8,5,1,2,8,New Customer
CUST_00786,365,1,28.0,1,1,1,3,One-Time Buyer
CUST_00787,17,2,141.16,5,4,4,13,Champion
CUST_00788,320,1,77.88,1,1,3,5,One-Time Buyer
CUST_00789,297,1,19.6,1,1,1,3,One-Time Buyer
CUST_00790,61,1,144.0,5,1,4,10,New Customer
CUST_00791,47,1,79.56,5,1,3,9,New Customer
CUST_00792,103,1,79.19,4,1,3,8,New Customer
CUST_00793,176,1,51.4,3,1,1,5,One-Time Buyer
CUST_00794,125,1,62.0,4,1,2,7,New Customer
CUST_00795,213,1,23.0,2,1,1,4,One-Time Buyer
CUST_00796,313,1,77.29,1,1,3,5,One-Time Buyer
CUST_00797,140,1,66.0,3,1,2,6,One-Time Buyer
CUST_00798,47,1,78.0,5,1,3,9,New Customer
CUST_00799,157,1,73.3,3,1,2,6,One-Time Buyer
CUST_00800,15,1,78.0,5,1,3,9,New Customer
CUST_00801,288,1,231.42,1,1,5,7,One-Time Buyer
CUST_00802,300,1,28.0,1,1,1,3,One-Time Buyer
CUST_00803,285,1,75.14,1,1,3,5,One-Time Buyer
CUST_00804,54,1,77.04,5,1,3,9,New Customer
CUST_00805,46,1,80.48,5,1,3,9,New Customer
CUST_00806,305,1,30.45,1,1,1,3,One-Time Buyer
CUST_00807,98,2,71.0,4,4,2,10,Champion
CUST_00808,306,1,75.31,1,1,3,5,One-Time Buyer
CUST_00809,201,1,130.2,2,1,4,7,One-Time Buyer
CUST_00810,126,1,62.0,4,1,2,7,New Customer
CUST_00811,47,1,78.0,5,1,3,9,New Customer
CUST_00812,363,1,131.5,1,1,4,6,One-Time Buyer
CUST_00813,47,1,166.07,5,1,4,10,New Customer
CUST_00814,348,1,77.99,1,1,3,5,One-Time Buyer
CUST_00815,254,1,34.16,2,1,1,4,One-Time Buyer
CUST_00816,177,1,68.0,3,1,2,6,One-Time Buyer
CUST_00817,199,1,183.6,2,1,5,8,One-Time Buyer
CUST_00818,317,1,74.29,1,1,3,5,One-Time Buyer
CUST_00819,141,1,73.95,3,1,2,6,One-Time Buyer
CUST_00820,161,1,139.75,3,1,4,8,One-Time Buyer
CUST_00821,326,1,73.7,1,1,2,4,One-Time Buyer
CUST_00822,281,1,63.0,1,1,2,4,One-Time Buyer
CUST_00823,334,1,194.66,1,1,5,7,One-Time Buyer
CUST_00824,35,2,221.7,5,4,5,14,Champion
CUST_00825,75,2,148.76999999999998,5,4,4,13,Champion
CUST_00826,47,1,152.0,5,1,4,10,New Customer
CUST_00827,47,1,78.0,5,1,3,9,New Customer
CUST_00828,51,4,626.4,5,5,5,15,Champion
CUST_00829,270,2,252.01000000000002,1,4,5,10,At Risk
CUST_00830,310,1,20.0,1,1,1,3,One-Time Buyer
CUST_00831,152,1,68.0,3,1,2,6,One-Time Buyer
CUST_00832,269,1,176.0,1,1,5,7,One-Time Buyer
CUST_00833,47,1,74.0,5,1,2,8,New Customer
CUST_00834,269,1,24.38,1,1,1,3,One-Time Buyer
CUST_00835,75,3,239.02,5,5,5,15,Champion
CUST_00836,49,1,72.94,5,1,2,8,New Customer
CUST_00837,252,1,30.09,2,1,1,4,One-Time Buyer
CUST_00838,316,1,68.0,1,1,2,4,One-Time Buyer
CUST_00839,238,1,58.0,2,1,1,4,One-Time Buyer
CUST_00840,138,1,202.28,3,1,5,9,One-Time Buyer
CUST_00841,123,2,515.9300000000001,4,4,5,13,Champion
CUST_00842,103,1,78.44,4,1,3,8,New Customer
CUST_00843,35,1,148.0,5,1,4,10,New Customer
CUST_00844,173,1,5.0,3,1,1,5,One-Time Buyer
CUST_00845,332,1,80.88,1,1,3,5,One-Time Buyer
CUST_00846,65,2,52.0,5,4,1,10,Champion
CUST_00847,187,1,51.94,2,1,1,4,One-Time Buyer
CUST_00848,75,2,148.0,5,4,4,13,Champion
CUST_00849,320,1,190.74,1,1,5,7,One-Time Buyer
CUST_00850,222,1,68.0,2,1,2,5,One-Time Buyer
CUST_00851,249,1,100.0,2,1,3,6,One-Time Buyer
CUST_00852,75,3,235.32,5,5,5,15,Champion
CUST_00853,130,1,183.93,3,1,5,9,One-Time Buyer
CUST_00854,239,1,74.72,2,1,3,6,One-Time Buyer
CUST_00855,47,3,325.13,5,5,5,15,Champion
CUST_00856,314,1,68.0,1,1,2,4,One-Time Buyer
CUST_00857,38,1,74.0,5,1,2,8,New Customer
CUST_00858,47,1,104.28,5,1,4,10,New Customer
CUST_00859,183,1,72.93,2,1,2,5,One-Time Buyer
CUST_00860,37,1,69.0,5,1,2,8,New Customer
CUST_00861,103,1,48.29,4,1,1,6,New Customer
CUST_00862,48,1,74.0,5,1,2,8,New Customer
CUST_00863,138,1,317.57,3,1,5,9,One-Time Buyer
CUST_00864,157,1,93.6,3,1,3,7,One-Time Buyer
CUST_00865,36,1,163.42,5,1,4,10,New Customer
CUST_00866,272,1,178.23,1,1,5,7,One-Time Buyer
CUST_00867,215,1,134.54,2,1,4,7,One-Time Buyer
CUST_00868,234,1,200.66,2,1,5,8,One-Time Buyer
CUST_00869,47,1,74.0,5,1,2,8,New Customer
CUST_00870,147,1,170.62,3,1,5,9,One-Time Buyer
CUST_00871,89,2,195.29000000000002,4,4,5,13,Champion
CUST_00872,272,1,134.94,1,1,4,6,One-Time Buyer
CUST_00873,210,1,119.62,2,1,4,7,One-Time Buyer
CUST_00874,288,1,194.54,1,1,5,7,One-Time Buyer
CUST_00875,18,1,28.0,5,1,1,7,New Customer
CUST_00876,237,1,44.0,2,1,1,4,One-Time Buyer
CUST_00877,272,1,132.38,1,1,4,6,One-Time Buyer
CUST_00878,251,1,95.98,2,1,3,6,One-Time Buyer
CUST_00879,234,1,25.2,2,1,1,4,One-Time Buyer
CUST_00880,215,1,42.03,2,1,1,4,One-Time Buyer
CUST_00881,191,1,28.8,2,1,1,4,One-Time Buyer
CUST_00882,47,1,148.0,5,1,4,10,New Customer
CUST_00883,201,1,55.51,2,1,1,4,One-Time Buyer
CUST_00884,233,1,62.06,2,1,2,5,One-Time Buyer
CUST_00885,75,1,79.0,5,1,3,9,New Customer
CUST_00886,211,1,44.0,2,1,1,4,One-Time Buyer
CUST_00887,177,1,93.91,3,1,3,7,One-Time Buyer
CUST_00888,318,1,93.28,1,1,3,5,One-Time Buyer
CUST_00889,153,5,492.04,3,5,5,13,Loyal Customer
CUST_00890,47,2,156.0,5,4,4,13,Champion
CUST_00891,44,2,279.6,5,4,5,14,Champion
CUST_00892,126,1,24.93,4,1,1,6,New Customer
CUST_00893,151,1,76.31,3,1,3,7,One-Time Buyer
CUST_00894,138,1,66.81,3,1,2,6,One-Time Buyer
CUST_00895,60,2,450.67,5,4,5,14,Champion
CUST_00896,299,1,95.2,1,1,3,5,One-Time Buyer
CUST_00897,333,2,196.0,1,4,5,10,At Risk
CUST_00898,75,1,312.51,5,1,5,11,New Customer
CUST_00899,103,1,81.6,4,1,3,8,New Customer
CUST_00900,62,21,2098.8,5,5,5,15,Champion
CUST_00901,356,1,76.68,1,1,3,5,One-Time Buyer
CUST_00902,246,1,24.78,2,1,1,4,One-Time Buyer
CUST_00903,248,1,23.0,2,1,1,4,One-Time Buyer
CUST_00904,202,1,52.0,2,1,1,4,One-Time Buyer
CUST_00905,330,1,38.81,1,1,1,3,One-Time Buyer
CUST_00906,237,1,149.26,2,1,4,7,One-Time Buyer
CUST_00907,140,1,58.33,3,1,1,5,One-Time Buyer
CUST_00908,47,1,78.0,5,1,3,9,New Customer
CUST_00909,256,3,210.94,2,5,5,12,At Risk
CUST_00910,115,1,284.0,4,1,5,10,New Customer
CUST_00911,101,2,204.0,4,4,5,13,Champion
CUST_00912,69,1,74.0,5,1,2,8,New Customer
CUST_00913,99,1,55.34,4,1,1,6,New Customer
CUST_00914,183,1,88.2,2,1,3,6,One-Time Buyer
CUST_00915,222,1,73.27,2,1,2,5,One-Time Buyer
CUST_00916,116,2,127.8,4,4,4,12,Champion
CUST_00917,321,1,85.71,1,1,3,5,One-Time Buyer
CUST_00918,238,1,86.7,2,1,3,6,One-Time Buyer
CUST_00919,126,1,58.0,4,1,1,6,New Customer
